taxid,n,gc_mean,gc_stdev,length_mean,length_stdev
1979919,1,33.0,,87669400,
344383,1,46.5,,139518000,
2664692,1,41.7,,117680000,
913705,1,32.3,,269865000,
46811,1,39.2,,136888000,
251450,1,37.7,,134215000,
937293,1,39.5,,137360000,
42027,1,35.6,,171843000,
504587,1,38.9,,150026000,
46809,1,39.0,,154367000,
937289,1,39.9,,139502000,
32382,1,39.1,,138224000,
504586,1,39.7,,136547000,
48348,1,39.2,,135524000,
251465,1,37.9,,132211000,
2839931,1,37.5,,136013000,
46797,1,38.8,,135441000,
3079897,1,38.0,,132249000,
3079898,1,39.8,,172426000,
937273,1,39.4,,138295000,
46895,1,38.8,,150463000,
251587,1,55.3,,441165000,
48324,1,38.9,,134572000,
46828,1,39.7,,136222000,
93395,1,33.3,,179589000,
77771,1,39.7,,213336000,
937323,1,39.6,,136294000,
46827,1,39.6,,145163000,
38838,1,37.2,,164007000,
937319,1,39.9,,139085000,
7239,1,43.4,,162766000,
46817,1,38.6,,136911000,
889776,1,38.1,,153023000,
46834,1,40.2,,160038000,
7236,1,39.2,,134294000,
937318,1,39.7,,135655000,
46821,1,39.1,,134423000,
7235,1,39.4,,137204000,
504590,1,39.9,,138082000,
48355,1,39.4,,149049000,
311477,1,39.4,,145052000,
1564273,1,39.4,,136673000,
48327,2,39.0,0.0,135779500,669630.1217836605
3079918,1,39.5,,137241000,
3079917,1,39.3,,141321000,
3079916,1,39.9,,136689000,
3079914,1,39.6,,136604000,
3079915,1,39.9,,137747000,
1564271,1,38.4,,165921000,
38839,1,37.1,,161337000,
937303,1,40.0,,145645000,
1226670,1,37.8,,150710000,
937332,1,38.0,,137899000,
30055,1,39.7,,150172000,
1671169,1,38.2,,202555000,
504600,1,37.9,,147769000,
3079903,1,38.1,,140815000,
504599,1,39.5,,115379000,
3079901,1,35.4,,402053000,
30051,1,36.1,,354844000,
7295,2,39.4,0.1414213562373115,163470000,7366638.446401452
30015,1,39.1,,256791999,
140569,1,39.5,,292202000,
2592574,1,39.0,,167040000,
1262499,1,38.4,,182534000,
348027,1,38.7,,175406000,
348017,1,38.6,,190549000,
387622,1,38.3,,183916000,
40369,1,40.1,,175881000,
95452,1,37.8,,172312000,
209068,1,38.5,,180780000,
7279,1,36.5,,168216000,
1162220,1,38.5,,161235000,
30028,1,38.0,,171836000,
47313,1,40.5,,179618000,
54075,1,39.1,,145685000,
7264,1,38.1,,177128000,
72469,1,35.9,,219605000,
40368,1,40.0,,214704000,
60715,1,42.0,,173039000,
302448,1,38.7,,158400000,
7246,2,44.525800000000004,0.03648670990922623,185018000,2788829.1449997434
169138,1,38.9,,166412000,
133978,1,38.8,,159932000,
59308,1,35.8,,239649000,
1162223,1,40.0,,157956000,
43679,1,38.2,,153014000,
2080301,1,41.9,,173872000,
307978,1,47.1,,1639570000,
30049,1,40.7,,171531000,
309939,1,39.2,,178914000,
141217,1,37.1,,164072000,
95456,1,36.6,,162897000,
157059,1,40.4,,149793000,
55950,1,40.5,,166349000,
30014,1,40.6,,153065000,
133990,1,38.4,,159568000,
179887,1,45.0,,2486270000,
95624,1,37.3,,190504000,
271083,1,40.5,,162633000,
7231,1,39.9,,159579000,
154831,1,42.4,,173474000,
179890,1,44.5,,2373190000,
7228,1,38.6,,152341000,
300357,1,40.7,,193262000,
194941,1,40.9,,1071900000,
261817,1,41.0,,1084290000,
183179,1,41.0,,1086980000,
1478275,1,36.5,,468486000,
166060,1,40.7,,1091640000,
182906,1,41.1,,1064730000,
166066,1,41.2,,1063970000,
1851192,1,40.9,,1055490000,
1314640,1,40.8,,1056550000,
330682,1,40.7,,1079150000,
3045934,1,48.3,,37475700,
2978768,1,48.2,,1196490000,
43042,1,44.1,,1860120000,
3064035,1,43.8,,2230530000,
328439,1,41.4,,1079050000,
329506,1,41.2,,1080660000,
2714064,1,26.6,,1415310000,
377289,1,41.0,,1077150000,
873197,1,41.3,,1076910000,
468485,1,41.1,,1085700000,
1851190,1,41.0,,1130510000,
2767975,1,40.6,,1106370000,
430701,1,41.1,,1065550000,
2991876,1,30.2,,470497000,
1727118,1,38.1,,268693000,
538011,1,38.2,,286775000,
34948,1,40.7,,1126880000,
280046,1,38.2,,1187090000,
147899,1,43.6,,2243390000,
3101712,1,30.4,,60956300,
1917696,1,40.2,,167421000,
2870816,1,36.7,,197585000,
1262474,1,36.4,,283791000,
3079895,1,32.7,,510797000,
2043367,1,37.8,,441107000,
340523,1,38.5,,369249000,
1567481,4,49.349999999999994,0.0577350269189634,39004250,155370.55705634836
7247,1,44.1,,169372000,
3079893,1,33.0,,288386000,
434062,1,39.0,,143057000,
251466,2,37.7,0.0,133239000,124450.79348883237
51853,2,41.0585,0.05868986283848232,1530070000,1046518.0361560903
1507867,1,56.6,,28998300,
7873,2,43.1452,0.43996183925426946,1050510000,66948870.04274232
33409,1,38.7,,344696000,
215518,1,39.3,,335736000,
429514,1,31.6,,302759000,
3050619,1,41.1,,1077100000,
255386,1,41.0,,1062130000,
56304,1,40.1,,1255390000,
872019,1,30.7,,592591000,
127245,1,28.6,,304879000,
3046608,1,40.9,,1145270000,
303875,1,36.5,,991850000,
183167,1,41.4,,1078000000,
182939,1,41.5,,1065640000,
2558937,1,25.2,,1368630000,
2696969,1,34.5,,1872330000,
549619,2,36.3977,0.003252691193455562,1126070000,4992173.875177026
2268382,1,47.8787,,17886400,
1244581,2,34.4969,0.004384062043356425,1001838000,75012715.77539371
71010,2,44.79395,0.07870098474606271,1658880000,50275292.142363526
1594341,2,38.1663,0.09376235918533372,1043334999,3514320.702497141
723540,1,42.9202,,3475680000,
50612,1,43.7981,,2517610000,
196820,2,37.9541,0.0649124025129245,541135000,13740498.972016992
702255,2,37.635000000000005,6.173042199758558,275575815,381412245.1879704
988163,2,38.52315,0.1741604002062452,748810500,73771743.37441131
97200,2,41.37515,0.03514320702497241,2982435000,263856895.39976022
1666622,1,36.0,,466334000,
57336,1,35.3,,1326920000,
2028601,1,30.4,,960121000,
1187021,1,32.8,,1471400000,
536894,1,30.7,,826478000,
2495638,1,46.5,,315974000,
8312,1,42.3,,585790000,
54022,1,41.4,,1210690000,
538014,1,38.7,,297678000,
46550,1,41.0,,1208020000,
1118617,1,37.2,,288845000,
489113,1,38.4,,271767000,
2872367,1,36.8,,290295000,
1727119,1,36.3,,430041000,
315413,1,43.7,,764267000,
332576,1,42.8,,753943000,
548493,1,41.2,,1078320000,
360214,1,41.2,,1054950000,
586367,1,41.3,,1072300000,
589933,1,41.1,,1087340000,
65378,1,41.6,,1083680000,
2163920,1,31.2,,317889000,
2767836,1,40.9,,1095240000,
75976,1,41.4,,1067310000,
105409,1,42.9,,35808100,
33449,1,27.1,,597212000,
2868386,1,39.6,,1213380000,
258819,1,40.7,,1187800000,
263164,1,40.6,,1205350000,
56347,1,41.0,,1193140000,
1640472,1,33.5,,688962000,
252787,1,41.1,,1194590000,
1562126,1,41.1,,1192940000,
1186188,1,33.6,,722311000,
495947,1,39.9,,1203100000,
1562128,1,39.3,,1208210000,
360543,1,48.9,,1118450000,
458119,1,42.7,,914806000,
324349,1,43.1,,2663190000,
154577,1,43.4,,488711000,
2081930,1,43.2,,2932220000,
37289,1,37.7,,647137000,
309354,1,39.6,,201002000,
2765847,1,41.4,,1056650000,
190292,1,41.1,,1073300000,
382121,1,24.3,,1796740000,
644990,1,41.3,,1065800000,
256431,1,41.1,,1076230000,
1094534,1,41.4,,1063970000,
516002,1,39.7,,657266000,
3069840,1,37.9,,320862000,
75832,1,40.2,,1135970000,
2869452,1,40.7,,1209030000,
321058,1,33.2,,1162640000,
329121,1,38.2,,1232700000,
3038892,1,54.8,,17889400,
3038894,1,52.5,,32924100,
3038893,1,48.5,,28402900,
944602,1,57.9,,44641300,
3113649,1,73.0915,,15638200,
2093777,1,51.6777,,34419200,
2093779,1,52.6423,,35066400,
33587,1,43.4793,,1348560000,
2093780,1,51.0326,,36170500,
2609844,1,51.7619,,34930400,
9125,1,42.4,,1139510000,
72013,1,41.7,,1114330000,
72673,1,37.1,,1592180000,
942649,1,43.6957,,186660000,
337391,2,45.883250000000004,4.832014189238268,386675300,532306732.1860395
2918053,1,37.8,,618133000,
29919,1,52.8,,34515600,
467968,1,53.1,,36594300,
434267,1,39.0,,2237430000,
1116867,1,52.8,,17796100,
146781,1,44.0,,63542000,
233766,1,40.1,,2096540000,
50003,1,39.0,,670239000,
16681,1,37.7,,377564000,
4359,1,37.5,,921451000,
50002,1,37.6,,836734000,
50000,1,38.2,,828728000,
2303043,1,30.4,,545546000,
1508187,4,55.325,1.3047988350699888,27526200,4398402.342517868
1690606,1,49.5,,37886900,
1690608,1,55.3,,25918900,
2901243,1,50.8,,29822400,
1507873,1,55.1,,22095300,
2901249,1,54.4,,21415100,
2901252,1,51.8,,30000200,
1892770,1,50.2,,39134600,
310288,1,48.8135,,30937300,
1384895,1,35.4081,,236805000,
904094,1,43.7845,,232207000,
1690604,5,49.0,0.17320508075688712,26668040,4758944.256134967
2566676,2,38.965,0.049497474683058526,551204499.5,41223618.943501316
648882,1,36.3611,,1299610000,
3111550,2,43.95155,0.07290270914033649,1383180000,20760655.095637035
69135,1,34.4,,860054000,
2888833,1,40.3,,566084000,
587585,1,40.3,,571498000,
2888835,1,39.9,,540307000,
150317,1,40.9,,505854000,
120844,1,40.4,,766240000,
2888834,1,39.1,,667700000,
222802,1,39.8,,217705000,
471059,1,28.9,,423863000,
54777,1,41.1,,1061140000,
357701,1,40.5,,1059390000,
1833970,1,39.0,,233352000,
285239,1,41.4,,1063440000,
2991690,1,32.3,,686292000,
458107,1,39.1,,1193560000,
1091537,1,38.5,,408494000,
645398,1,34.5,,251766000,
2991687,1,30.2,,641573000,
360220,1,41.4,,1068020000,
613161,2,36.05,6.434671708797583,775169500,11998894.969954524
613160,1,40.4,,776283000,
613162,1,44.2,,543220000,
647931,1,33.3,,1338320000,
613164,1,45.3,,491576000,
613163,1,45.2,,468637000,
613165,1,47.0,,372159000,
613159,1,41.8,,459556000,
123688,1,37.1,,678417000,
2692146,1,59.9,,23979600,
481879,1,45.0,,1984190000,
2823771,1,53.6,,24539300,
2994517,1,54.8,,41770900,
234795,1,39.6,,826377000,
208326,1,39.4,,929853000,
208331,1,39.4,,925961000,
1209081,1,35.8,,2107500000,
2770021,1,50.183,,26078300,
3101730,1,35.6847,,597266000,
152966,2,50.2087,0.012303657992642374,38086500,429355.2375364716
878397,2,36.95355,0.06569021997223042,338124000,29859705.15594553
3722,2,45.673950000000005,7.532172143877221,256827000,160697087.0924548
1143099,2,32.98555,0.02043538597629133,667639000,52065686.512327865
3003482,2,35.41455,0.1208445489047832,405488500,31854453.385672778
1918232,2,32.132850000000005,0.04645691552395592,489619499.5,38846324.53093858
82589,1,36.3,,490213000,
71806,1,46.5,,20531500,
5695,1,46.5,,20726900,
629700,1,41.3,,19024100,
469753,1,27.8438,,129509999,
1869417,2,37.1435,0.06151828996322694,499950500,12409016.903042722
1588223,2,32.653999999999996,0.06505382386916651,359397000,29084716.123765074
415032,2,42.5713,0.11101576464628547,1096430000,97283750.9556452
2829185,1,41.5839,,1591010000,
3513,2,35.27775,0.027647875144392375,793447500,1447447.5810888628
3058680,1,42.4,,3127900000,
29739,2,38.205650000000006,0.00799030662740695,605690000,54761177.562210985
702247,2,37.0897,4.115785730574418,184687450,240479308.81762987
281731,2,41.18545,0.8279513300913257,726219500,719877836.7615578
1717392,2,35.37155,0.5254510490997223,1402145000,298462701.27102983
1643974,2,35.1132,0.018667619023321542,1446710000,5275016.587651645
264050,2,37.50025,1.131724403289067,153879350,111706820.10354157
243486,2,30.1425,0.060104076400854634,4968310000,271741136.0099902
295940,2,32.9864,0.019233304448274487,189892000,3848075.1032171915
909204,1,32.8,,68661100,
1635080,1,50.6,,30507600,
2983378,1,30.9,,392742000,
2026625,1,34.2,,2714430000,
1482630,1,46.5144,,607834000,
464972,1,44.4618,,1711780000,
3061239,1,43.7503,,1298050000,
104005,1,43.1945,,1077070000,
338503,1,43.3913,,850080000,
1569450,1,43.9465,,1659990000,
2800508,1,42.1,,2433340000,
2991157,1,37.9,,616020000,
3076520,1,36.5389,,1084570000,
2767528,1,40.8704,,1366190000,
72671,1,46.8556,,234920000,
986980,1,36.4806,,385438000,
323314,1,34.0774,,870790000,
1720740,1,30.5441,,1046310000,
2969488,1,30.8127,,5956430000,
1268659,1,44.9207,,23007200,
2770023,1,53.4037,,19153600,
2770025,1,58.025,,24520500,
2770022,1,52.1818,,25236500,
2770024,1,57.0618,,18083700,
59473,2,42.5542,0.145239732855715,1746645000,81791041.37984796
1550068,2,40.0192,0.5385325245516756,81105390,100834289.66747473
242257,2,37.2997,0.00042426406871093976,524136000,1057831.744655075
1170485,2,38.438199999999995,0.08739839815465958,171277500,3144503.8559365766
1588496,2,30.48935,0.015061374439273531,1091030000,86224600.8978876
65146,2,38.82215,0.11009652583074259,427427000,13289364.845619975
8915,2,43.7498,1.2023643707296068,1336145000,16765501.781933041
178772,2,24.6077,0.15231080066758157,282110000,12945710.949963313
1542598,2,42.8643,0.09093393206059412,313639500,84883219.33397673
1977180,2,31.808149999999998,0.011525840533338985,972091000,79505672.26305303
2184727,2,43.5906,0.013293607486306258,310145500,17872123.89448999
670618,2,32.5509,0.07198347032478858,548159500,13077939.918045197
2025111,2,32.88475,0.021566756826187167,704400000,4333150.355111163
1190803,2,42.31585,0.26042742751100395,513850500,69608298.64678493
342570,1,46.2,,22894000000,
3119571,1,34.4976,,19829200,
3119969,1,42.7856,,2898490000,
1553355,1,36.9,,107511000,
2873325,2,37.2,1.2727922061357886,696402000,55014321.78987577
2970998,1,49.5,,35850600,
1501862,2,36.215450000000004,0.021849599538661127,321239000,40073155.50340402
758709,2,36.956450000000004,0.07983235559596358,574817500,60104.07640085654
207213,2,34.8061,0.2742160097441421,637394000,12652968.742552081
1088918,2,34.1066,2.5362506027599063,320601000,246228723.34477958
3854,2,37.43675,0.05197234841721321,2160867950,2958608382.3004365
9508,1,40.7,,3181160000,
59557,1,48.2,,144718000,
117193,1,43.7,,1246690000,
644239,2,37.12305,0.25024508986191624,1519820000,663039886.5830019
511121,2,38.658249999999995,0.22379929624554074,1543015000,396283853.3803768
795047,2,27.680500000000002,0.027577164466273885,594570000,25519483.7330225
6039,1,28.3367,,15005400,
138065,2,49.7,0.14142135623730648,46087400,165604.40815388944
355096,1,37.9,,288773000,
59482,2,41.83605,0.09043895731375716,2515265000,137270639.43174446
372374,1,40.4,,1089050000,
2583244,1,36.0,,361557000,
35557,1,39.7,,160128000,
111894,1,38.5035,,497336000,
2898425,1,52.0,,45899600,
1423914,1,44.8209,,23028300,
1423913,1,44.7175,,22833500,
70421,1,36.5,,524220000,
3122430,1,38.7,,275015000,
3056719,2,36.6994,0.0008485281374269037,577457500,46122454.016454935
40135,1,22.2,,4738940,
2782525,1,51.8,,18471800,
85613,2,42.05,3.7476659402887047,2307560000,37971634.1497176
223647,1,40.8,,709268000,
183657,2,46.849999999999994,0.07071067811865575,473296000,174434757.63734704
173042,2,41.9,1.9798989873223312,2329490000,1573821705.0225224
1663520,1,40.5,,78944500,
2050917,1,32.8,,436282000,
720576,1,42.9,,1482440000,
2992183,1,52.3,,182583000,
2992841,1,44.3,,217612000,
2991683,1,34.0,,271808000,
187812,1,36.5,,367655000,
3047990,2,38.65,14.495689014324224,1015630000,453354441.6899431
359148,1,40.7,,71384400,
1871365,1,36.5,,145952000,
93131,1,32.2,,86017300,
301514,1,35.3,,293821000,
2715194,1,36.2,,150961000,
1209068,1,54.0,,52146000,
2305862,2,47.2675,0.7530687219636715,40677290,50464528.059144676
2306312,2,38.30375,0.1467246570962058,54625990,74331078.9804655
2585976,1,36.8,,272173000,
96661,1,46.4,,173080000,
520940,2,39.026700000000005,0.03775950211536407,186613500,18758835.79809792
1219160,2,33.2219,0.11045007922133755,238682000,6564779.356535907
861056,1,50.2,,60215300,
54773,1,36.0,,1047390000,
1718849,1,48.0,,34895800,
57660,1,41.5,,1875000000,
283800,1,25.3,,695643000,
87958,1,36.0999,,749856000,
3069842,1,36.4,,482629000,
2606644,1,39.1,,234942000,
861788,1,44.6554,,2294270000,
66914,1,33.2,,1051390000,
169770,1,47.8,,19042600,
2991681,1,37.6,,948712000,
2991688,1,33.1,,582019000,
60462,1,40.0,,1055369999,
2732485,1,41.1,,2516610000,
168771,1,35.4,,312254000,
48702,1,38.7,,810674000,
264121,1,31.8,,564058000,
309364,1,43.9,,700162000,
2039622,1,35.8,,312541000,
634929,1,35.2,,335940000,
3001962,1,38.6,,746393000,
1162387,1,43.4,,1445600000,
572309,1,43.5,,588590000,
55448,2,33.214600000000004,0.04313351365237936,377113000,3406840.471756786
2901242,1,54.8,,44403400,
1678926,1,39.9,,498437000,
163852,1,15.9,,1917120000,
632108,1,36.6,,1070970000,
322108,1,39.3,,894054000,
322106,1,39.3,,857539000,
191334,1,44.9038,,16402899,
47235,1,44.1,,40706300,
1796055,2,44.7,0.9899494936611656,41554350,1278378.3497071592
1570318,2,42.659800000000004,0.31918800102760725,1229840000,22556706.319850866
223177,1,36.5,,263474000,
101996,1,36.9,,315546000,
101999,1,37.4,,145312000,
197794,1,38.2,,170140000,
197795,1,38.2,,286376000,
379939,1,37.1,,300042000,
101993,1,37.6,,182414000,
101994,1,36.6,,247047000,
197828,1,36.5,,269791000,
197800,1,37.7,,339196000,
193564,1,36.7,,654355000,
193561,1,37.3,,586508000,
1857566,1,37.4,,586740000,
379952,1,37.2,,262882999,
70270,1,36.8,,204693000,
120837,1,33.9,,807134000,
120799,1,36.9,,771391000,
120850,1,35.5,,825779000,
122619,1,43.3,,517289000,
1176344,2,26.75,11.242997820866107,314051000,26383568.21963246
3037408,2,39.030699999999996,0.04341635636485332,1987560000,81755686.04078862
2491183,2,40.6179,2.378848633267781,297640500,88394711.60934912
9029,2,44.0,2.6870057685088784,1014612499.5,67496877.09105511
70399,1,35.2,,1001680000,
160569,2,44.8,0.0,2592500000,4836610.383315985
42569,2,39.45,2.050609665440987,4047315000,399890097.96442825
641917,2,35.8,0.0,1789520000,0.0
2981182,1,47.1496,,1982130000,
2810475,1,44.6,,49964200,
182015,1,47.9,,34055500,
511160,1,45.6,,35368000,
2899146,1,56.4,,44386300,
182063,1,45.1,,38520100,
2950008,1,45.1,,51396400,
2838327,1,46.6,,57981700,
2918823,1,45.4,,35760900,
3026959,1,46.0,,51534900,
380643,1,46.2,,55717400,
159748,1,41.7,,75246000,
291029,2,46.7,0.282842712474618,218476000,41698086.88657071
222884,1,51.3,,56248500,
382362,1,45.2,,36558500,
49260,1,44.5,,306494000,
1155186,1,45.5,,85129100,
267566,1,45.0,,45850500,
2934186,1,45.4,,48538800,
2794061,1,40.2,,94275100,
382360,3,44.93333333333333,0.0577350269189634,54046533.333333336,925591.7800700983
382379,1,49.6,,58228000,
2934180,1,41.8,,99056900,
1064588,1,52.0,,106215000,
2934179,1,44.7,,125027000,
2934185,1,38.6,,373080000,
2934178,1,50.6,,57937500,
386076,1,46.3,,58948800,
1048530,1,50.0,,179791000,
267565,1,44.8,,35784700,
385412,1,52.1,,77426200,
310905,1,43.1,,54510300,
2934189,1,50.9,,165567000,
382373,1,43.9,,220663000,
216823,1,44.7,,33291600,
382380,1,47.5,,72956300,
2590921,1,43.9,,36368500,
443642,1,41.0,,225380000,
2918822,1,46.2,,58320500,
1081941,1,46.0,,95430600,
229376,1,25.3,,1325710000,
447138,2,28.35,13.222896808188441,1526575000,93727003.84627688
83371,2,45.35,0.4949747468305853,156340000,5737464.422547647
314119,1,44.4,,39780700,
314114,1,45.9,,35129600,
314116,1,45.6,,40621700,
2509447,1,46.6,,40637400,
289425,1,38.3,,54177800,
430499,1,44.5,,36916400,
430493,1,46.0,,38325800,
315950,1,46.0,,34414900,
2906646,1,45.0,,36440400,
314128,1,46.9,,36431600,
1281297,1,51.0,,33307800,
74498,2,42.95,0.3535533905932738,40026400,349169.32854991715
139605,1,33.2,,2219600000,
1333629,1,51.5,,46808100,
2528407,1,44.8,,39060500,
2528406,1,46.7,,37933700,
909854,1,38.7,,1135250000,
3095026,1,48.6,,37733000,
1618191,1,36.5855,,256825000,
1381693,2,45.6,0.565685424949236,1674190000,52750165.87651645
188280,1,33.8,,210028000,
1265871,1,37.0,,520284999,
2880670,1,37.6,,293949000,
462268,1,33.2,,318577000,
3092706,1,32.2,,25251100,
